time,btc__current_supply_native_units_value,btc__current_supply_native_units_type,btc__market_cap_usd_value,btc__market_cap_usd_type,btc__usd_4_00pm_new_york_price__index_value_value,btc__usd_4_00pm_new_york_price__index_value_type,btc__usd_11_00am_london_price__index_value_value,btc__usd_11_00am_london_price__index_value_type,eth__current_supply_native_units_value,eth__current_supply_native_units_type,eth__market_cap_usd_value,eth__market_cap_usd_type,eth__usd_11_00am_london_price__index_value_value,eth__usd_11_00am_london_price__index_value_type,eth__usd_4_00pm_new_york_price__index_value_value,eth__usd_4_00pm_new_york_price__index_value_type,usdc__usd_4_00pm_new_york_price__index_value_value,usdc__usd_4_00pm_new_york_price__index_value_type,usdc__usd_11_00am_london_price__index_value_value,usdc__usd_11_00am_london_price__index_value_type,usdc__current_supply_native_units_value,usdc__current_supply_native_units_type,usdc__market_cap_usd_value,usdc__market_cap_usd_type,usdt__usd_4_00pm_new_york_price__index_value_value,usdt__usd_4_00pm_new_york_price__index_value_type,usdt__usd_11_00am_london_price__index_value_value,usdt__usd_11_00am_london_price__index_value_type,xrp__current_supply_native_units_value,xrp__current_supply_native_units_type,xrp__usd_11_00am_london_price__index_value_value,xrp__usd_11_00am_london_price__index_value_type,xrp__usd_4_00pm_new_york_price__index_value_value,xrp__usd_4_00pm_new_york_price__index_value_type,xrp__market_cap_usd_value,xrp__market_cap_usd_type,ada__current_supply_native_units_value,ada__current_supply_native_units_type,ada__usd_11_00am_london_price__index_value_value,ada__usd_11_00am_london_price__index_value_type,ada__usd_4_00pm_new_york_price__index_value_value,ada__usd_4_00pm_new_york_price__index_value_type,ada__market_cap_usd_value,ada__market_cap_usd_type,sol__market_cap_estimated_usd_value,sol__market_cap_estimated_usd_type,sol__usd_11_00am_london_price__index_value_value,sol__usd_11_00am_london_price__index_value_type,sol__usd_4_00pm_new_york_price__index_value_value,sol__usd_4_00pm_new_york_price__index_value_type,doge__usd_4_00pm_new_york_price__index_value_value,doge__usd_4_00pm_new_york_price__index_value_type,doge__usd_11_00am_london_price__index_value_value,doge__usd_11_00am_london_price__index_value_type,doge__current_supply_native_units_value,doge__current_supply_native_units_type,doge__market_cap_usd_value,doge__market_cap_usd_type,trx__market_cap_usd_value,trx__market_cap_usd_type,trx__current_supply_native_units_value,trx__current_supply_native_units_type,trx__usd_4_00pm_new_york_price__index_value_value,trx__usd_4_00pm_new_york_price__index_value_type,trx__usd_11_00am_london_price__index_value_value,trx__usd_11_00am_london_price__index_value_type
2025-03-24,19921820.05133383,predicted,1911519374580.9707,predicted,96366.09317992047,predicted,96075.85573769013,predicted,120237866.99398519,predicted,484019684694.7839,predicted,4033.771674767674,predicted,4029.2899203284646,predicted,0.9997525674428409,predicted,0.9995700481134727,predicted,27341346554.346523,predicted,27324102547.279476,predicted,1.0008126981621825,predicted,1.0005383910816876,predicted,99986485654.60689,predicted,0.5407419504736106,predicted,0.5483792263067183,predicted,54504263400.42619,predicted,35655204432.388176,predicted,0.6085102085859606,predicted,0.6091521346043685,predicted,21145599448.97641,predicted,124424223177.55121,predicted,267.4048718295606,predicted,268.06202113233746,predicted,0.16565199276333334,predicted,0.16589058350086738,predicted,148542870151.57877,predicted,24419431953.62765,predicted,17545096127.86329,predicted,100000000000.0,predicted,0.17566470800333783,predicted,0.17548077333727383,predicted
2025-03-25,19922638.653470665,predicted,1913802681680.896,predicted,96526.36190605743,predicted,96369.29133766251,predicted,120237415.21384244,predicted,484666113349.4332,predicted,4048.6610361842013,predicted,4037.582686468941,predicted,0.9998287518122859,predicted,0.9997311452960341,predicted,27285771887.629116,predicted,27269835163.291348,predicted,1.0009331591263435,predicted,1.0007081193672895,predicted,99986482018.22008,predicted,0.5480360120721859,predicted,0.5545090443343824,predicted,55146393612.734726,predicted,35657166328.43215,predicted,0.6105271055640528,predicted,0.6099063173705261,predicted,21211642223.150105,predicted,124648442531.91995,predicted,268.7201659742496,predicted,268.8728016833405,predicted,0.16568401521188691,predicted,0.16634885853482836,predicted,148556350976.12167,predicted,24442425940.862217,predicted,17614208764.62678,predicted,100000000000.0,predicted,0.17619298382940793,predicted,0.175982363615822,predicted
2025-03-26,19923447.600878194,predicted,1919483893614.7793,predicted,96827.49825217517,predicted,96594.399105621,predicted,120236752.1060041,predicted,486498943715.5545,predicted,4059.717695724312,predicted,4053.9533756005276,predicted,0.9998059360298679,predicted,0.9998006510284522,predicted,27247807763.095345,predicted,27233105515.288204,predicted,1.0009891658179257,predicted,1.0007757342480612,predicted,99986478388.45732,predicted,0.5542383240407034,predicted,0.5605711897935565,predicted,55731699925.566666,predicted,35659411431.64634,predicted,0.6147824480837284,predicted,0.6177013321206773,predicted,21444659091.703346,predicted,125156268293.56789,predicted,269.5518372825651,predicted,270.2163410594894,predicted,0.16632439136284238,predicted,0.16690856983017377,predicted,148569885933.7082,predicted,24532240293.13235,predicted,17700361416.9502,predicted,100000000000.0,predicted,0.1770688855635216,predicted,0.17688767758602467,predicted
2025-03-27,19924265.069748037,predicted,1920883294084.35,predicted,96898.00381750536,predicted,96754.6266450998,predicted,120236228.95220661,predicted,486893514548.25415,predicted,4069.2887521062694,predicted,4059.285632521068,predicted,0.9998434756856268,predicted,0.9998762467957774,predicted,27210135838.83819,predicted,27197554062.300514,predicted,1.0009712427436872,predicted,1.0006952133492357,predicted,99986484424.07907,predicted,0.5586626944958839,predicted,0.5657140041672607,predicted,56238705277.729454,predicted,35652421227.06912,predicted,0.6222522547117492,predicted,0.6226822433302838,predicted,21582085716.439247,predicted,125531760623.20561,predicted,270.9303389234894,predicted,271.2468305946708,predicted,0.16646944829779786,predicted,0.16674398978738592,predicted,148583338119.9884,predicted,24595118785.756622,predicted,17783164224.054005,predicted,100000000000.0,predicted,0.17787524564231103,predicted,0.17762366445174896,predicted
2025-03-28,19925127.319586128,predicted,1923441775454.219,predicted,96996.62883391956,predicted,96834.68324921315,predicted,120235838.51971827,predicted,487282419563.8391,predicted,4073.902981842113,predicted,4060.5436024184733,predicted,0.9998794909200694,predicted,1.000008326201883,predicted,27186322183.283413,predicted,27174483231.47048,predicted,1.0011030266876708,predicted,1.0008791666473003,predicted,99986471366.10884,predicted,0.5651943245166899,predicted,0.5699358952063067,predicted,56815999577.7215,predicted,35661578611.62083,predicted,0.623540628794392,predicted,0.623949812514816,predicted,21648503604.115265,predicted,125744451206.29643,predicted,271.5604180557039,predicted,271.8618755118455,predicted,0.16751091977400612,predicted,0.16731779053431498,predicted,148596849557.17438,predicted,24756240610.863968,predicted,17861350231.865005,predicted,100000000000.0,predicted,0.1785322929207714,predicted,0.1784215892371296,predicted
2025-03-29,19925956.41569136,predicted,1926164119062.091,predicted,97180.71453000444,predicted,97014.9292357449,predicted,120236083.50245918,predicted,488402005268.9466,predicted,4079.8295871105706,predicted,4071.26069748023,predicted,0.9998515006075708,predicted,0.9997942587522918,predicted,27181376521.896717,predicted,27167932081.672905,predicted,1.0013779357751802,predicted,1.0012598373107482,predicted,99986467628.00235,predicted,0.5729665061461656,predicted,0.5809035287812307,predicted,57786675001.79142,predicted,35662452185.59548,predicted,0.6292234828161709,predicted,0.6305558619089373,predicted,21832907648.008957,predicted,126093851708.2658,predicted,272.2361053984172,predicted,272.7106131760696,predicted,0.16848971202396518,predicted,0.16832523876282426,predicted,148610322121.61316,predicted,24813841065.073746,predicted,17961522581.86504,predicted,100000000000.0,predicted,0.17966752441406564,predicted,0.17939950009620234,predicted
2025-03-30,19926791.240231536,predicted,1928434310432.5283,predicted,97218.53418791885,predicted,97134.72540227052,predicted,120236241.1411928,predicted,489503954801.028,predicted,4089.3372769021607,predicted,4076.1074967536606,predicted,0.9998351009683464,predicted,1.0000346842986207,predicted,27165724084.30171,predicted,27155550438.93499,predicted,1.0013307210707625,predicted,1.0012666972047781,predicted,99986464264.47777,predicted,0.5813540967504761,predicted,0.585540710037167,predicted,58273042312.379555,predicted,35662543456.177605,predicted,0.6328738498760025,predicted,0.6314008403549722,predicted,21906251607.652916,predicted,126317022065.49388,predicted,273.0238850827229,predicted,273.3057437571509,predicted,0.16850972152075055,predicted,0.16817933199544519,predicted,148623871652.51746,predicted,24867210989.800907,predicted,18041655794.43372,predicted,100000000000.0,predicted,0.18038143540795898,predicted,0.18015445179229767,predicted
2025-03-31,19927608.06967011,predicted,1931916918631.0898,predicted,97387.55993156035,predicted,97243.95090112707,predicted,120236160.19699034,predicted,490596711876.2898,predicted,4095.049404540683,predicted,4084.709347542229,predicted,0.999921130833954,predicted,1.0001426171854035,predicted,27103293960.93265,predicted,27095361909.90948,predicted,1.0014097672268623,predicted,1.0012709028240698,predicted,99986460203.67873,predicted,0.5874023621548469,predicted,0.5947380046854488,predicted,59269086936.51015,predicted,35663871613.3909,predicted,0.6328934462132377,predicted,0.6321078655966788,predicted,21880357687.76493,predicted,126432820103.6492,predicted,273.5176565666262,predicted,273.7272787104102,predicted,0.16852162655820954,predicted,0.1686336487018694,predicted,148637364206.552,predicted,24872297147.49815,predicted,18091527453.631477,predicted,100000000000.0,predicted,0.18104111843314052,predicted,0.1809305750460318,predicted
2025-04-01,19928420.54575932,predicted,1931693326465.8694,predicted,97413.7329932652,predicted,97401.60375262772,predicted,120236005.72076939,predicted,490601212826.9462,predicted,4104.135733101662,predicted,4087.284076223868,predicted,0.9999659897956191,predicted,1.0002366129035385,predicted,27076217174.55098,predicted,27068726175.774105,predicted,1.0015425217859766,predicted,1.0014425476686246,predicted,99986456565.91794,predicted,0.5949906523145184,predicted,0.6012352178236254,predicted,59952658513.05905,predicted,35665187442.88813,predicted,0.631677948056827,predicted,0.629503007543359,predicted,21839354378.94233,predicted,126291840101.43185,predicted,273.9632617123388,predicted,273.6629587339788,predicted,0.16839766359706018,predicted,0.16894977242817924,predicted,148650829291.14517,predicted,24877797368.156155,predicted,18161429882.459858,predicted,100000000000.0,predicted,0.18158237132886884,predicted,0.18143283100577556,predicted
2025-04-02,19929221.96854425,predicted,1934876645294.378,predicted,97581.49589561921,predicted,97488.78110676326,predicted,120235646.64631806,predicted,491785306304.89417,predicted,4109.194863784919,predicted,4097.899036928035,predicted,0.9999098443131818,predicted,1.0002326442307496,predicted,27066773288.26617,predicted,27059582190.21879,predicted,1.0015959637672331,predicted,1.0014964724726387,predicted,99986452927.72047,predicted,0.6010822186720072,predicted,0.6072899030836062,predicted,60539291745.19301,predicted,35666877034.12755,predicted,0.6322007456149183,predicted,0.6334851493794861,predicted,21950767809.45637,predicted,126439423110.85751,predicted,273.9209560262419,predicted,274.13525915359327,predicted,0.16894648065605827,predicted,0.1694255135335535,predicted,148664350907.46072,predicted,24958016899.605003,predicted,18242678392.01946,predicted,100000000000.0,predicted,0.1824157782716886,predicted,0.18227913332119727,predicted
2025-04-03,19930030.29208954,predicted,1933831982264.8071,predicted,97521.77842299044,predicted,97511.47694643063,predicted,120235429.15459484,predicted,491539940246.8932,predicted,4112.719743467842,predicted,4097.578606850044,predicted,0.9999130305840265,predicted,1.000230355907506,predicted,27056904042.97015,predicted,27050853729.78295,predicted,1.001559934555156,predicted,1.0013863296214216,predicted,99986458950.0829,predicted,0.6050121796580605,predicted,0.6120696886248742,predicted,61009203772.07912,predicted,35659432606.43255,predicted,0.6355166580744859,predicted,0.6342816688455636,predicted,21954622808.738625,predicted,126464699249.3227,predicted,274.4341252235588,predicted,274.31109834401457,predicted,0.16907813601525068,predicted,0.16924857665397933,predicted,148677792435.0204,predicted,25020880714.107624,predicted,18315268437.25328,predicted,100000000000.0,predicted,0.1831279013515093,predicted,0.18290062340063212,predicted
2025-04-04,19930881.607847806,predicted,1934042197086.0562,predicted,97495.60145959113,predicted,97456.85863310848,predicted,120235340.4673138,predicted,491312746560.87317,predicted,4111.38348515539,predicted,4093.4221191023435,predicted,0.9999146677918793,predicted,1.0002821670561053,predicted,27059471715.22228,predicted,27053163259.017597,predicted,1.0016577465198657,predicted,1.0015247566994425,predicted,99986445876.6799,predicted,0.610692646708962,predicted,0.6155968450053221,predicted,61513201448.93321,predicted,35668245540.62208,predicted,0.6323190827911211,predicted,0.6310847734578665,predicted,21878383230.56037,predicted,126341983884.15355,predicted,274.22004239855727,predicted,274.1002190040583,predicted,0.17019645917625684,predicted,0.16989365800092748,predicted,148691296107.40964,predicted,25193050639.56165,predicted,18378419572.81289,predicted,100000000000.0,predicted,0.1836436822777471,predicted,0.18353386564875096,predicted
2025-04-05,19931697.872307047,predicted,1934550114374.9016,predicted,97562.36164712766,predicted,97507.593712243,predicted,120235877.41984239,predicted,491854131597.0815,predicted,4111.594223632495,predicted,4099.08894969455,predicted,0.9998532656717766,predicted,0.999987482828141,predicted,27078836602.44003,predicted,27069924215.297264,predicted,1.0018828629344518,predicted,1.0018443774925831,predicted,99986442123.92332,predicted,0.6172884964919642,predicted,0.6255655966415941,predicted,62377036446.24257,predicted,35668890483.4164,predicted,0.6332814578037,predicted,0.6330445195576117,predicted,21914146129.200924,predicted,126375194154.11299,predicted,274.08460381977557,predicted,274.16306347619246,predicted,0.17135239437809224,predicted,0.17106622519026485,predicted,148704763933.4985,predicted,25273993768.743298,predicted,18459307964.231335,predicted,100000000000.0,predicted,0.18459617048309426,predicted,0.18430315588265014,predicted
2025-04-06,19932517.92128253,predicted,1934772903237.8337,predicted,97492.1218792299,predicted,97505.1423172661,predicted,120236311.22662507,predicted,492428485376.3185,predicted,4115.75050430637,predicted,4099.363037660961,predicted,0.9998053767771389,predicted,1.0001489370382697,predicted,27084845658.52966,predicted,27078231320.51965,predicted,1.0017704519916606,predicted,1.0017753898788961,predicted,99986438749.67307,predicted,0.6242098407617286,predicted,0.6289300742579961,predicted,62726034751.14776,predicted,35668872431.01143,predicted,0.6320801076540039,predicted,0.6291638682617322,predicted,21836108551.663773,predicted,126305335161.0943,predicted,274.10526316248195,predicted,274.0225838114152,predicted,0.17165744140820746,predicted,0.1711872768442339,predicted,148718311802.108,predicted,25363935116.06604,predicted,18516551174.914074,predicted,100000000000.0,predicted,0.18509209200041016,predicted,0.18481256513511357,predicted
2025-04-07,19933318.04846135,predicted,1936402677412.8955,predicted,97563.83597096383,predicted,97501.22494280883,predicted,120236484.60969771,predicted,493055273728.8374,predicted,4116.593027348869,predicted,4103.967497830388,predicted,0.9998627363795356,predicted,1.000181446184975,predicted,27040935739.682438,predicted,27035637892.836437,predicted,1.0017696813696517,predicted,1.0016900066048813,predicted,99986434685.27553,predicted,0.6285398155405868,predicted,0.6366129871582443,predicted,63557461882.993774,predicted,35670211454.97872,predicted,0.6272232018426868,predicted,0.6251701196031144,predicted,21659395202.34338,predicted,126154679101.14328,predicted,273.88578126697655,predicted,273.7677969074119,predicted,0.17206712715170283,predicted,0.17201586584506692,predicted,148731805734.94962,predicted,25419418150.21907,predicted,18540621986.62005,predicted,100000000000.0,predicted,0.1855052740335359,predicted,0.185313813454932,predicted
2025-04-08,19934111.975335162,predicted,1934542121992.3337,predicted,97504.58629481807,predicted,97556.38105985244,predicted,120236556.72912414,predicted,492664490077.9681,predicted,4121.3934083264685,predicted,4103.199813557972,predicted,0.9998825569088446,predicted,1.0002053289683874,predicted,27028844266.331253,predicted,27023130177.117615,predicted,1.0018091330795162,predicted,1.0017596853617012,predicted,99986431054.18236,predicted,0.6341971834019222,predicted,0.6413871605873644,predicted,64052620144.05984,predicted,35671656635.58742,predicted,0.6212133580948817,predicted,0.6179925589273401,predicted,21471413316.68954,predicted,125776646429.43866,predicted,273.6805692117051,predicted,273.0940405872909,predicted,0.1724555290236817,predicted,0.17281625666792758,predicted,148745275120.76627,predicted,25489368311.158478,predicted,18582541322.56209,predicted,100000000000.0,predicted,0.18577857015411803,predicted,0.1855198182274175,predicted
2025-04-09,19934893.140953504,predicted,1936318994537.8801,predicted,97599.59358202392,predicted,97552.91668910968,predicted,120236390.93856542,predicted,493530853658.52844,predicted,4122.834068299111,predicted,4111.18690337409,predicted,0.9998057126443197,predicted,1.000138139502258,predicted,27030565784.60927,predicted,27024379994.127605,predicted,1.0017572495487606,predicted,1.0017009101259062,predicted,99986427435.87273,predicted,0.6381850879277602,predicted,0.6455431379271416,predicted,64430578318.93663,predicted,35673589859.706436,predicted,0.6171287237658932,predicted,0.6176297224176004,predicted,21442862185.97354,predicted,125718773011.76337,predicted,273.05700766514315,predicted,273.02985196850756,predicted,0.17362995105069046,predicted,0.17388594915240232,predicted,148758803761.5959,predicted,25647927009.771664,predicted,18634367352.979004,predicted,100000000000.0,predicted,0.1863297548598275,predicted,0.18605660498000157,predicted
2025-04-10,19935679.6922672,predicted,1934106176878.6821,predicted,97480.19122613476,predicted,97497.67935879623,predicted,120236328.3094533,predicted,493049839249.3085,predicted,4123.47173373331,predicted,4108.991220196176,predicted,0.9997931240257812,predicted,1.0000808843635818,predicted,27027872652.325813,predicted,27022156901.949173,predicted,1.0016056344674147,predicted,1.0014692207948697,predicted,99986433493.9997,predicted,0.6398779957741723,predicted,0.6482806594804923,predicted,64675081506.09697,predicted,35666496802.37845,predicted,0.6161240894532978,predicted,0.6144025926403227,predicted,21316755685.143894,predicted,125571724258.47868,predicted,273.0640468218975,predicted,272.74658624077483,predicted,0.17449582738606353,predicted,0.17440922382927437,predicted,148772254763.06213,predicted,25802451685.176685,predicted,18676833615.28322,predicted,100000000000.0,predicted,0.1867525299577899,predicted,0.18636337180494184,predicted
